file_path,dataset,speaker_id,ground_truth_raw,ground_truth_4class,e2v_raw,e2v_4class,e2v_correct,e2v_conf_top,mean_f0,std_f0,min_f0,max_f0,energy,speech_rate,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_2\Ses02M_script01_2_M016.wav,iemocap,Ses02M,angry,angry,ANGRY,angry,TRUE,,166.4034944,57.03528476,75.41013128,274.3330431,0.022778219,0.505660377,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_2\Ses02M_script01_2_M017.wav,iemocap,Ses02M,angry,angry,ANGRY,angry,TRUE,,277.0787279,129.6336427,75.11005333,563.2548585,0.024219664,0.468164794,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_2\Ses02M_script01_2_M018.wav,iemocap,Ses02M,neutral,neutral,ANGRY,angry,FALSE,,188.5704833,72.24799996,75.23155445,330.2203452,0.02294486,0.434077079,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F001.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,221.0320312,52.18066853,78.5690249,338.4206423,0.006594797,0.403292181,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F002.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,215.5601654,26.4277794,167.223511,361.6405623,0.004893851,0.315581854,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F003.wav,iemocap,Ses02M,happy,happy,SAD,sad,FALSE,,216.9391574,55.02612042,81.17321575,307.8336964,0.004114748,0.307482993,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F007.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,184.1899254,30.39160002,87.4466778,241.232674,0.006236494,0.557803468,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F008.wav,iemocap,Ses02M,neutral,neutral,NEUTRAL,neutral,TRUE,,211.8897435,33.97590847,83.24483976,269.7595559,0.007113576,0.492105263,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F009.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,220.4110133,46.99976104,179.0729086,597.5858501,0.003425227,0.298319328,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F012.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,196.6634607,24.4640014,111.2816318,327.0175645,0.004674705,0.512,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F013.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,223.5536723,66.66824766,98.03488703,325.2201243,0.005243357,0.375,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F019.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,208.9168685,25.08810165,170.9429998,271.434824,0.004608168,0.370798319,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F021.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,216.4422116,29.20843806,192.5003591,356.8119094,0.002595203,0.216931217,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F025.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,246.6106001,27.46214519,184.8571177,284.0627537,0.002929244,0.197707736,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F026.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,235.9860182,36.8003213,85.70371308,571.7872776,0.006979813,0.469904963,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F027.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,254.2347106,51.5736415,98.11408299,369.6588012,0.012628946,0.638297872,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_F028.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,225.840099,27.17420072,172.6699588,299.2481208,0.007201266,0.345345345,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M000.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,108.6051831,52.79422717,76.99525927,336.4486404,0.01090275,0.449044586,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M005.wav,iemocap,Ses02M,neutral,neutral,SAD,sad,FALSE,,122.8276373,53.98029649,75.29510719,548.4831999,0.009405279,0.364440869,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M010.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,124.3486505,30.00284951,75.03904595,183.1693155,0.012885319,0.431683168,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M014.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,138.2599277,40.41031289,90.71002758,225.4223389,0.01108804,0.538461538,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M015.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,221.269742,73.80160599,76.31140721,385.9120328,0.016114527,0.682142857,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M020.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,142.4919086,64.97548463,75.11260539,291.328381,0.011386997,0.378504673,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M021.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,89.42069423,14.19725013,74.95114266,157.2001047,0.004039969,0.193548387,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M022.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,96.93957767,16.83998865,75.15806568,140.3487427,0.005805613,0.189982729,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M025.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,82.58117226,4.257688481,75.86597674,96.35443742,0.002982358,0.095360825,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M026.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,113.4541415,101.0886877,75.62672487,512.1442738,0.003475974,0.107843137,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M027.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,100.7934192,22.76105562,75.26755742,155.9623988,0.006001099,0.271210014,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M028.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,108.4813695,36.6048995,77.64494778,565.9179497,0.00986772,0.455804749,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M029.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,126.5391979,33.20372728,75.23369284,221.3163356,0.012976025,0.460019743,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M030.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,106.242925,24.49094293,75.28346526,269.1275289,0.007518109,0.371394231,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M031.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,121.256205,29.42565019,75.6329551,224.0476147,0.010517754,0.413515688,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M032.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,114.867883,32.111379,75.26873169,241.8167413,0.00724168,0.265625,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M033.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,113.7228318,39.0410169,75.06699159,589.0244856,0.008714098,0.332592263,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M034.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,111.5573738,22.67453206,75.05706758,282.8907693,0.01028405,0.459090909,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M035.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,98.19454041,52.91803567,75.1250468,559.8126387,0.005060752,0.240938166,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M036.wav,iemocap,Ses02M,neutral,neutral,SAD,sad,FALSE,,82.99580597,6.382990104,75.00961109,93.49979055,0.003560741,0.218658892,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F000.wav,iemocap,Ses02M,neutral,neutral,HAPPY,happy,FALSE,,231.0685078,24.39131711,179.8364837,287.5147825,0.004105978,0.281481481,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F001.wav,iemocap,Ses02M,neutral,neutral,NEUTRAL,neutral,TRUE,,244.4534865,43.67258756,201.6340796,356.2919056,0.003422902,0.297560976,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F002.wav,iemocap,Ses02M,neutral,neutral,NEUTRAL,neutral,TRUE,,215.0912969,44.71882857,98.25953053,315.8698196,0.004269604,0.491620112,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F003.wav,iemocap,Ses02M,neutral,neutral,HAPPY,happy,FALSE,,248.0301959,37.44226099,194.1354607,381.4269695,0.008398117,0.570833333,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F004.wav,iemocap,Ses02M,neutral,neutral,HAPPY,happy,FALSE,,217.243755,36.37587569,85.44021251,329.5658494,0.011005085,0.704633205,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F005.wav,iemocap,Ses02M,neutral,neutral,SAD,sad,FALSE,,247.3134893,48.03375025,190.3598917,416.8199208,0.002027165,0.339181287,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F006.wav,iemocap,Ses02M,neutral,neutral,HAPPY,happy,FALSE,,234.403022,63.60632629,126.283078,459.792675,0.006213058,0.371069182,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F007.wav,iemocap,Ses02M,neutral,neutral,SAD,sad,FALSE,,227.2294811,50.85904488,81.80670379,327.8845706,0.005975497,0.418867925,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F008.wav,iemocap,Ses02M,neutral,neutral,SAD,sad,FALSE,,178.4259479,47.95395051,85.81895166,263.4271657,0.006849149,0.668181818,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F009.wav,iemocap,Ses02M,neutral,neutral,NEUTRAL,neutral,TRUE,,197.4791188,37.46259833,92.62290451,248.8862086,0.004598916,0.278787879,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F010.wav,iemocap,Ses02M,neutral,neutral,NEUTRAL,neutral,TRUE,,309.1866507,155.3496781,191.9895376,597.9076794,0.005093771,0.38071066,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F011.wav,iemocap,Ses02M,neutral,neutral,NEUTRAL,neutral,TRUE,,227.921529,40.65076689,181.4439932,300.6872632,0.004720474,0.456043956,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F012.wav,iemocap,Ses02M,neutral,neutral,DISGUSTED,disgusted,FALSE,,243.3430188,45.15885828,169.0725228,339.0136497,0.006879085,0.374125874,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F013.wav,iemocap,Ses02M,neutral,neutral,HAPPY,happy,FALSE,,227.8966254,41.29049521,78.09691053,324.1719333,0.011853467,0.639367816,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F014.wav,iemocap,Ses02M,neutral,neutral,NEUTRAL,neutral,TRUE,,251.7841079,66.89087835,143.6567225,459.0575331,0.013774995,0.686075949,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F015.wav,iemocap,Ses02M,neutral,neutral,HAPPY,happy,FALSE,,241.1330406,88.95838506,83.50141145,366.6632028,0.007467722,0.477876106,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F016.wav,iemocap,Ses02M,sad,sad,SAD,sad,TRUE,,278.7495798,29.40102152,214.3893465,328.0206362,0.006181847,0.371069182,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F017.wav,iemocap,Ses02M,neutral,neutral,SAD,sad,FALSE,,274.9247846,29.695261,240.5179406,337.9612271,0.003246375,0.3125,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F018.wav,iemocap,Ses02M,angry,angry,SAD,sad,FALSE,,254.4027476,50.82628039,112.561152,417.5218455,0.014055944,0.636007828,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F019.wav,iemocap,Ses02M,neutral,neutral,NEUTRAL,neutral,TRUE,,194.2063275,52.80826464,77.52556991,279.2511076,0.006424604,0.629441624,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F020.wav,iemocap,Ses02M,neutral,neutral,NEUTRAL,neutral,TRUE,,180.0194672,46.09721569,95.62389093,236.1465168,0.006107794,0.563758389,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F021.wav,iemocap,Ses02M,neutral,neutral,HAPPY,happy,FALSE,,224.288068,48.08479346,177.2605921,356.845639,0.003598836,0.261538462,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_F022.wav,iemocap,Ses02M,neutral,neutral,SAD,sad,FALSE,,248.9798975,40.46921007,139.1240805,308.8547004,0.004976091,0.20754717,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M000.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,119.0121157,27.90476645,75.15208563,168.6220165,0.009137771,0.29305136,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M001.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,136.5886141,74.65253217,82.17280085,510.6764853,0.016461058,0.46347032,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M003.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,164.8285222,42.71745839,83.28716575,203.7640691,0.009874982,0.128571429,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M004.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,140.1833538,36.91300386,75.92061752,208.5144663,0.005446792,0.188102894,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M005.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,119.3173508,39.25728444,84.0325006,242.8336397,0.017768575,0.562724014,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M006.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,164.9365783,42.17086032,75.16621226,252.6902228,0.010223133,0.30804077,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M007.wav,iemocap,Ses02M,neutral,neutral,HAPPY,happy,FALSE,,136.7492692,42.93122454,79.78963783,247.6179115,0.014874353,0.536277603,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M008.wav,iemocap,Ses02M,neutral,neutral,NEUTRAL,neutral,TRUE,,161.822529,83.62327457,117.2030731,440.3570361,0.005661172,0.190839695,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M013.wav,iemocap,Ses02M,happy,happy,NEUTRAL,neutral,FALSE,,136.9431755,38.60449244,76.83475391,222.8370454,0.010368195,0.375504711,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M014.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,156.580434,65.72433264,75.92740165,523.2608285,0.010771793,0.333333333,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M015.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,165.5394623,56.82027676,112.5886337,489.0888069,0.025319662,0.445378151,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M016.wav,iemocap,Ses02M,happy,happy,HAPPY,happy,TRUE,,113.0653802,30.82298505,75.14110013,269.2728267,0.016549636,0.578947368,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_1\Ses02M_script02_1_M018.wav,iemocap,Ses02M,neutral,neutral,SAD,sad,FALSE,,204.7193994,64.73051345,77.52832376,479.2780505,0.029646479,0.725047081,
